lineup,stationId,name,channel,callSign,type,affiliateId,affiliateCallSign,bcastLangs,imageUri,imageHeight,imageWidth,imageCategory,signalType,videoType,truResolution
X-M3U,18544,,230,MAGN,,,,,https://tmsimg.fancybits.co/assets/s18544_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,67375,,230,MAGNHD,,,,,https://tmsimg.fancybits.co/assets/s67375_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,12574,,231,FOOD,,,,,https://tmsimg.fancybits.co/assets/s12574_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50747,,231,FOODHD,,,,,https://tmsimg.fancybits.co/assets/s50747_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,30156,,232,COOK,,,,,https://tmsimg.fancybits.co/assets/s30156_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,68065,,232,COOKHD,,,,,https://tmsimg.fancybits.co/assets/s68065_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,14909,,233,GSN,,,,,https://tmsimg.fancybits.co/assets/s14909_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,68827,,233,GSNHD,,,,,https://tmsimg.fancybits.co/assets/s68827_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,62955,,234,WOWU,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,107076,,235,TASTE,,,,,https://tmsimg.fancybits.co/assets/s107076_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10989,,236,E,,,,,https://tmsimg.fancybits.co/assets/s10989_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,61812,,236,EHD,,,,,https://tmsimg.fancybits.co/assets/s61812_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10057,,237,BRAVO,,,,,https://tmsimg.fancybits.co/assets/s10057_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,58625,,237,BRAVOHD,,,,,https://tmsimg.fancybits.co/assets/s58625_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,52199,,238,REELZ,,,,,https://tmsimg.fancybits.co/assets/s52199_ll_h9_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,68385,,238,REELZHD,,,,,https://tmsimg.fancybits.co/assets/s68385_ll_h9_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,16108,,239,SUNDANC,,,,,https://tmsimg.fancybits.co/assets/s16108_ll_h9_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,71280,,239,SUNDHD,,,,,https://tmsimg.fancybits.co/assets/s71280_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10269,,240,HSN,,,,,https://tmsimg.fancybits.co/assets/s10269_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,62077,,240,HSNHD,,,,,https://tmsimg.fancybits.co/assets/s62077_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11163,,241,PAR,,,,,https://tmsimg.fancybits.co/assets/s11163_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59186,,241,PARHD,,,,,https://tmsimg.fancybits.co/assets/s59186_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11207,,242,USA,,,,,https://tmsimg.fancybits.co/assets/s11207_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,58452,,242,USAHD,,,,,https://tmsimg.fancybits.co/assets/s58452_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11097,,244,SYFY,,,,,https://tmsimg.fancybits.co/assets/s11097_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,58623,,244,SYFYHD,,,,,https://tmsimg.fancybits.co/assets/s58623_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11164,,245,TNT,,,,,https://tmsimg.fancybits.co/assets/s11164_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,42642,,245,TNTHD,,,,,https://tmsimg.fancybits.co/assets/s42642_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,61340,,245,TNTPHD,,,,,https://tmsimg.fancybits.co/assets/s42642_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10153,,246,TRUTV,,,,,https://tmsimg.fancybits.co/assets/s10153_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,64490,,246,TRUTVHD,,,,,https://tmsimg.fancybits.co/assets/s64490_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11867,,247,TBS,,,,,https://tmsimg.fancybits.co/assets/s11867_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,58515,,247,TBSHD,,,,,https://tmsimg.fancybits.co/assets/s58515_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,67890,,247,TBSHDP,,,,,https://tmsimg.fancybits.co/assets/s58515_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,14321,,248,FX,,,,,https://tmsimg.fancybits.co/assets/s14321_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,58574,,248,FXHD,,,,,https://tmsimg.fancybits.co/assets/s58574_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,10149,,249,COMEDY,,,,,https://tmsimg.fancybits.co/assets/s10149_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,62420,,249,CCHD,,,,,https://tmsimg.fancybits.co/assets/s62420_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,64599,,249,CCHDP,,,,,https://tmsimg.fancybits.co/assets/s62420_h3_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,72611,,250,DT250,,Independent,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,21484,,251,OXYGEN,,,,,https://tmsimg.fancybits.co/assets/s21484_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,70522,,251,OXYGNHD,,,,,https://tmsimg.fancybits.co/assets/s70522_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10918,,252,LIFE,,,,,https://tmsimg.fancybits.co/assets/s10918_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60150,,252,LIFEHD,,,,,https://tmsimg.fancybits.co/assets/s60150_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,97682,,252,LIFED,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,18480,,253,LMN,,,,,https://tmsimg.fancybits.co/assets/s18480_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,55887,,253,LMNHD,,,,,https://tmsimg.fancybits.co/assets/s55887_ll_h15_ag.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10021,,254,AMC,,,,,https://tmsimg.fancybits.co/assets/s10021_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59337,,254,AMCHD,,,,,https://tmsimg.fancybits.co/assets/s59337_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,68502,,255,DT255,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,12852,,256,TCM,,,,,https://tmsimg.fancybits.co/assets/s12852_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,64312,,256,TCMHD,,,,,https://tmsimg.fancybits.co/assets/s64312_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,14988,,258,FXM,,,,,https://tmsimg.fancybits.co/assets/s14988_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,70253,,258,FXMHD,,,,,https://tmsimg.fancybits.co/assets/s70253_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,17927,,259,FXX,,,,,https://tmsimg.fancybits.co/assets/s17927_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,66379,,259,FXXHD,,,,,https://tmsimg.fancybits.co/assets/s66379_ll_h9_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,16409,,260,WE,,,,,https://tmsimg.fancybits.co/assets/s16409_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59296,,260,WEHD,,,,,https://tmsimg.fancybits.co/assets/s59296_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16125,,261,DLC,,,,,https://tmsimg.fancybits.co/assets/s16125_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,HD 1080i
X-M3U,86448,,262,DT262,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,101697,,263,GETIT1,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,18332,,264,BBCA,,,,,https://tmsimg.fancybits.co/assets/s18332_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,64492,,264,BBCAHD,,,,,https://tmsimg.fancybits.co/assets/s64492_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10035,,265,AETV,,,,,https://tmsimg.fancybits.co/assets/s10035_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,51529,,265,AETVHD,,,,,https://tmsimg.fancybits.co/assets/s51529_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16834,,266,FYISD,,,,,https://tmsimg.fancybits.co/assets/s16834_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,58988,,266,FYIHD,,,,,https://tmsimg.fancybits.co/assets/s58988_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,126128,,267,EARTHX,,,,,https://tmsimg.fancybits.co/assets/s126128_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,57806,,268,DT268,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,14771,,269,HISTORY,,,,,https://tmsimg.fancybits.co/assets/s14771_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,57708,,269,HSTRYHD,,,,,https://tmsimg.fancybits.co/assets/s57708_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,63137,,270,DT270,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,18822,,271,VICE,,,,,https://tmsimg.fancybits.co/assets/s18822_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,65732,,271,VICEHD,,,,,https://tmsimg.fancybits.co/assets/s18822_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,46762,,272,LOGO,,,,,https://tmsimg.fancybits.co/assets/s46762_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,16715,,273,POPSD,,,,,https://tmsimg.fancybits.co/assets/s16715_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,68796,,273,POPHD,,,,,https://tmsimg.fancybits.co/assets/s68796_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,15807,,274,OVATION,,,,,https://tmsimg.fancybits.co/assets/s15807_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,69061,,274,OVATNHD,,,,,https://tmsimg.fancybits.co/assets/s69061_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,24959,,276,NGC,,,,,https://tmsimg.fancybits.co/assets/s24959_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,49438,,276,NGCHD,,,,,https://tmsimg.fancybits.co/assets/s49438_h3_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11180,,277,TRAV,,,,,https://tmsimg.fancybits.co/assets/s11180_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59303,,277,TRAVHD,,,,,https://tmsimg.fancybits.co/assets/s59303_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11150,,278,DSC,,,,,https://tmsimg.fancybits.co/assets/s11150_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,56905,,278,DSCHD,,,,,https://tmsimg.fancybits.co/assets/s56905_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,70387,,279,OWN,,,,,https://tmsimg.fancybits.co/assets/s70387_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,70388,,279,OWNHD,,,,,https://tmsimg.fancybits.co/assets/s70388_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,95746,,279,OWNPA,,,,,https://tmsimg.fancybits.co/assets/s70387_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,11158,,280,TLC,,,,,https://tmsimg.fancybits.co/assets/s11158_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,57391,,280,TLCHD,,,,,https://tmsimg.fancybits.co/assets/s57391_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,31046,,281,MTHD,,,,,https://tmsimg.fancybits.co/assets/s31046_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16331,,282,APL,,,,,https://tmsimg.fancybits.co/assets/s16331_ll_h9_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,57394,,282,APLHD,,,,,https://tmsimg.fancybits.co/assets/s57394_ll_h9_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,66804,,283,NGWILD,,,,,https://tmsimg.fancybits.co/assets/s66804_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,67331,,283,NGWIHD,,,,,https://tmsimg.fancybits.co/assets/s67331_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16616,,284,SCIENCE,,,,,https://tmsimg.fancybits.co/assets/s16616_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,57390,,284,SCIHD,,,,,https://tmsimg.fancybits.co/assets/s57390_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16615,,285,ID,,,,,https://tmsimg.fancybits.co/assets/s16615_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,65342,,285,IDHD,,,,,https://tmsimg.fancybits.co/assets/s65342_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16617,,286,DEST,,,,,https://tmsimg.fancybits.co/assets/s16617_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60468,,286,DESTHD,,,,,https://tmsimg.fancybits.co/assets/s60468_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,18284,,287,AHC,,,,,https://tmsimg.fancybits.co/assets/s18284_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,78808,,287,AHCHD,,,,,https://tmsimg.fancybits.co/assets/s78808_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,113717,,288,DT288,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,74796,,289,DJCH,,,,,https://tmsimg.fancybits.co/assets/s74796_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,74885,,289,DJCHHD,,,,,https://tmsimg.fancybits.co/assets/s74885_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,10171,,290,DISN,,,,,https://tmsimg.fancybits.co/assets/s10171_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59684,,290,DISNHD,,,,,https://tmsimg.fancybits.co/assets/s59684_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,12510,,291,DISNP,,,,,https://tmsimg.fancybits.co/assets/s10171_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,18279,,292,DXD,,,,,https://tmsimg.fancybits.co/assets/s18279_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60006,,292,DXDHD,,,,,https://tmsimg.fancybits.co/assets/s60006_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,50338,,293,BABY1,,,,,https://tmsimg.fancybits.co/assets/s50338_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,16618,,294,DFC,,,,,https://tmsimg.fancybits.co/assets/s16618_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,67749,,294,DFCHD,,,,,https://tmsimg.fancybits.co/assets/s67749_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,159817,,295,METOONS,,,,,https://tmsimg.fancybits.co/assets/s159817_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,12131,,296,TOON,,,,,https://tmsimg.fancybits.co/assets/s12131_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60048,,296,TOONHD,,,,,https://tmsimg.fancybits.co/assets/s60048_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,18151,,297,TOONP,,,,,https://tmsimg.fancybits.co/assets/s12131_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,21883,,298,BOOM,,,,,https://tmsimg.fancybits.co/assets/s21883_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,11006,,299,NIK,,,,,https://tmsimg.fancybits.co/assets/s11006_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59432,,299,NIKHD,,,,,https://tmsimg.fancybits.co/assets/s59432_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11007,,300,NIKP,,,,,https://tmsimg.fancybits.co/assets/s11006_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19211,,301,NICJR,,,,,https://tmsimg.fancybits.co/assets/s19211_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,82649,,301,NICJRHD,,,,,https://tmsimg.fancybits.co/assets/s82649_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,30420,,302,NIKTON,,,,,https://tmsimg.fancybits.co/assets/s30420_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59036,,303,TNCK,,,,,https://tmsimg.fancybits.co/assets/s59036_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,16123,,304,TVLAND,,,,,https://tmsimg.fancybits.co/assets/s16123_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,73541,,304,TVLNDHD,,,,,https://tmsimg.fancybits.co/assets/s73541_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,76894,,305,IONDHD,,18633,ION,,https://tmsimg.fancybits.co/assets/s18633_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,91096,,307,NEWSNTN,,Independent,,,https://tmsimg.fancybits.co/assets/s91096_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,91097,,307,NWSNTSD,,Independent,,,https://tmsimg.fancybits.co/assets/s91097_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,113720,,308,DTV308,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,66110,,309,DT309,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,10270,,310,HSN2,,,,,https://tmsimg.fancybits.co/assets/s10270_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,10093,,311,FREEFRM,,,,,https://tmsimg.fancybits.co/assets/s10093_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59615,,311,FREFMHD,,,,,https://tmsimg.fancybits.co/assets/s59615_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,11221,,312,HALL,,,,,https://tmsimg.fancybits.co/assets/s11221_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,66268,,312,HALLHD,,,,,https://tmsimg.fancybits.co/assets/s66268_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16604,,313,JTV,,,,,https://tmsimg.fancybits.co/assets/s16604_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,122068,,314,FMC,,,,,https://tmsimg.fancybits.co/assets/s122068_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,82682,,315,QVC2,,82682,QVC2,,https://tmsimg.fancybits.co/assets/s82682_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,11069,,317,QVC,,,,,https://tmsimg.fancybits.co/assets/s11069_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60222,,317,QVCHD,,11069,QVC,,https://tmsimg.fancybits.co/assets/s60222_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,101260,,318,QVC3,,,,,https://tmsimg.fancybits.co/assets/s101260_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,61313,,319,SALE,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,102490,,320,SCNTV,,,,,https://tmsimg.fancybits.co/assets/s102490_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,TruHD Uncooperative
X-M3U,59155,,322,NHKWRLD,,,,,https://tmsimg.fancybits.co/assets/s59155_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,124383,,323,DTV3231,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,59646,,323,DTV323,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,93195,,323,FEENTTV,,73413,FETV,,https://tmsimg.fancybits.co/assets/s73413_h3_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,106173,,324,DITV324,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,60165,,325,JLTV,,,,,https://tmsimg.fancybits.co/assets/s60165_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,
X-M3U,75761,,325,VALU,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,16062,,326,GFAM,,,,,https://tmsimg.fancybits.co/assets/s16062_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,82892,,326,GFAMHD,,,,,https://tmsimg.fancybits.co/assets/s82892_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10138,,327,CMTV,,,,,https://tmsimg.fancybits.co/assets/s10138_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59440,,327,CMTVHD,,,,,https://tmsimg.fancybits.co/assets/s59440_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,61960,,328,TVONEHD,,,,,https://tmsimg.fancybits.co/assets/s61960_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,10051,,329,BET,,,,,https://tmsimg.fancybits.co/assets/s10051_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,63236,,329,BETHD,,,,,https://tmsimg.fancybits.co/assets/s63236_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,64673,,329,BETHDP,,,,,https://tmsimg.fancybits.co/assets/s63236_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,14897,,330,BHER,,,,,https://tmsimg.fancybits.co/assets/s14897_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,10986,,331,MTV,,,,,https://tmsimg.fancybits.co/assets/s10986_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60964,,331,MTVHD,,,,,https://tmsimg.fancybits.co/assets/s60964_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,64630,,331,MTVPHD,,,,,https://tmsimg.fancybits.co/assets/s60964_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,16361,,332,MTV2,,,,,https://tmsimg.fancybits.co/assets/s16361_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,75077,,332,MTV2HD,,,,,https://tmsimg.fancybits.co/assets/s75077_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,14873,,333,IFC,,,,,https://tmsimg.fancybits.co/assets/s14873_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59444,,333,IFCHD,,,,,https://tmsimg.fancybits.co/assets/s59444_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,11218,,335,VH1,,,,,https://tmsimg.fancybits.co/assets/s11218_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60046,,335,VH1HD,,,,,https://tmsimg.fancybits.co/assets/s60046_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,22561,,336,MTVCLAS,,,,,https://tmsimg.fancybits.co/assets/s22561_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,96368,,337,CASH,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,44940,,338,UP,,,,,https://tmsimg.fancybits.co/assets/s44940_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
